time,ver_num,raw
2025-03-11T09:01:24.414596796,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683684271, 'levels': [[{'px': '124.33', 'sz': '25.0', 'n': 1}, {'px': '124.31', 'sz': '2755.8', 'n': 9}, {'px': '124.3', 'sz': '816.58', 'n': 9}, {'px': '124.29', 'sz': '2204.82', 'n': 19}, {'px': '124.28', 'sz': '5175.88', 'n': 18}, {'px': '124.27', 'sz': '10890.61', 'n': 6}, {'px': '124.26', 'sz': '1262.61', 'n': 9}, {'px': '124.25', 'sz': '2281.52', 'n': 7}, {'px': '124.24', 'sz': '649.73', 'n': 4}, {'px': '124.23', 'sz': '1704.37', 'n': 4}, {'px': '124.22', 'sz': '850.67', 'n': 7}, {'px': '124.21', 'sz': '746.96', 'n': 6}, {'px': '124.2', 'sz': '1727.91', 'n': 21}, {'px': '124.19', 'sz': '32.07', 'n': 1}, {'px': '124.18', 'sz': '167.19', 'n': 3}, {'px': '124.17', 'sz': '1824.89', 'n': 7}, {'px': '124.16', 'sz': '30.91', 'n': 1}, {'px': '124.15', 'sz': '300.51', 'n': 3}, {'px': '124.14', 'sz': '609.59', 'n': 4}, {'px': '124.13', 'sz': '6851.99', 'n': 7}], [{'px': '124.34', 'sz': '100.44', 'n': 3}, {'px': '124.36', 'sz': '25.48', 'n': 2}, {'px': '124.37', 'sz': '13.5', 'n': 2}, {'px': '124.38', 'sz': '665.05', 'n': 2}, {'px': '124.39', 'sz': '112.89', 'n': 2}, {'px': '124.4', 'sz': '398.09', 'n': 3}, {'px': '124.41', 'sz': '699.79', 'n': 6}, {'px': '124.42', 'sz': '89.12', 'n': 3}, {'px': '124.43', 'sz': '2218.07', 'n': 11}, {'px': '124.44', 'sz': '335.58', 'n': 12}, {'px': '124.45', 'sz': '891.59', 'n': 2}, {'px': '124.46', 'sz': '186.01', 'n': 10}, {'px': '124.47', 'sz': '263.75', 'n': 3}, {'px': '124.48', 'sz': '2154.93', 'n': 6}, {'px': '124.49', 'sz': '105.95', 'n': 9}, {'px': '124.5', 'sz': '5233.69', 'n': 5}, {'px': '124.51', 'sz': '121.21', 'n': 2}, {'px': '124.52', 'sz': '41.9', 'n': 3}, {'px': '124.53', 'sz': '1215.15', 'n': 4}, {'px': '124.54', 'sz': '439.8', 'n': 3}]]}}"
2025-03-11T09:01:25.002744318,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683684756, 'levels': [[{'px': '124.33', 'sz': '10250.04', 'n': 22}, {'px': '124.32', 'sz': '38.47', 'n': 2}, {'px': '124.31', 'sz': '7600.67', 'n': 15}, {'px': '124.3', 'sz': '588.01', 'n': 12}, {'px': '124.29', 'sz': '987.61', 'n': 14}, {'px': '124.28', 'sz': '5248.7', 'n': 9}, {'px': '124.27', 'sz': '4376.37', 'n': 5}, {'px': '124.26', 'sz': '856.33', 'n': 6}, {'px': '124.25', 'sz': '2336.2', 'n': 7}, {'px': '124.24', 'sz': '625.62', 'n': 3}, {'px': '124.23', 'sz': '5988.43', 'n': 5}, {'px': '124.22', 'sz': '611.52', 'n': 7}, {'px': '124.21', 'sz': '746.96', 'n': 6}, {'px': '124.2', 'sz': '1781.99', 'n': 20}, {'px': '124.19', 'sz': '357.17', 'n': 3}, {'px': '124.18', 'sz': '167.19', 'n': 3}, {'px': '124.17', 'sz': '1824.89', 'n': 7}, {'px': '124.16', 'sz': '40.98', 'n': 2}, {'px': '124.15', 'sz': '4300.27', 'n': 3}, {'px': '124.14', 'sz': '609.59', 'n': 4}], [{'px': '124.34', 'sz': '0.16', 'n': 1}, {'px': '124.4', 'sz': '565.05', 'n': 1}, {'px': '124.41', 'sz': '46.88', 'n': 5}, {'px': '124.42', 'sz': '684.35', 'n': 8}, {'px': '124.43', 'sz': '2678.41', 'n': 8}, {'px': '124.44', 'sz': '146.47', 'n': 7}, {'px': '124.45', 'sz': '2795.21', 'n': 5}, {'px': '124.46', 'sz': '190.04', 'n': 7}, {'px': '124.47', 'sz': '268.75', 'n': 4}, {'px': '124.48', 'sz': '6457.99', 'n': 11}, {'px': '124.49', 'sz': '88.96', 'n': 10}, {'px': '124.5', 'sz': '5323.52', 'n': 4}, {'px': '124.51', 'sz': '487.94', 'n': 4}, {'px': '124.52', 'sz': '106.5', 'n': 3}, {'px': '124.53', 'sz': '1250.87', 'n': 6}, {'px': '124.54', 'sz': '302.14', 'n': 6}, {'px': '124.55', 'sz': '151.31', 'n': 3}, {'px': '124.56', 'sz': '5527.26', 'n': 5}, {'px': '124.57', 'sz': '1537.94', 'n': 6}, {'px': '124.58', 'sz': '7789.69', 'n': 9}]]}}"
2025-03-11T09:01:25.520445052,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683685413, 'levels': [[{'px': '124.33', 'sz': '11765.79', 'n': 29}, {'px': '124.32', 'sz': '289.82', 'n': 3}, {'px': '124.31', 'sz': '7852.22', 'n': 13}, {'px': '124.3', 'sz': '741.79', 'n': 9}, {'px': '124.29', 'sz': '900.73', 'n': 12}, {'px': '124.28', 'sz': '5510.63', 'n': 9}, {'px': '124.27', 'sz': '2294.35', 'n': 5}, {'px': '124.26', 'sz': '794.21', 'n': 6}, {'px': '124.25', 'sz': '2094.72', 'n': 6}, {'px': '124.24', 'sz': '526.1', 'n': 2}, {'px': '124.23', 'sz': '1666.49', 'n': 4}, {'px': '124.22', 'sz': '611.52', 'n': 7}, {'px': '124.21', 'sz': '31.34', 'n': 5}, {'px': '124.2', 'sz': '1535.56', 'n': 19}, {'px': '124.19', 'sz': '574.27', 'n': 4}, {'px': '124.18', 'sz': '39.17', 'n': 2}, {'px': '124.17', 'sz': '1824.89', 'n': 7}, {'px': '124.16', 'sz': '40.98', 'n': 2}, {'px': '124.15', 'sz': '4300.27', 'n': 3}, {'px': '124.14', 'sz': '609.59', 'n': 4}], [{'px': '124.34', 'sz': '0.16', 'n': 1}, {'px': '124.39', 'sz': '56.28', 'n': 1}, {'px': '124.4', 'sz': '565.05', 'n': 1}, {'px': '124.41', 'sz': '37.4', 'n': 4}, {'px': '124.42', 'sz': '1011.08', 'n': 10}, {'px': '124.43', 'sz': '2748.25', 'n': 10}, {'px': '124.44', 'sz': '425.69', 'n': 8}, {'px': '124.45', 'sz': '6385.39', 'n': 9}, {'px': '124.46', 'sz': '310.31', 'n': 8}, {'px': '124.47', 'sz': '547.97', 'n': 5}, {'px': '124.48', 'sz': '2519.24', 'n': 11}, {'px': '124.49', 'sz': '88.96', 'n': 10}, {'px': '124.5', 'sz': '5323.52', 'n': 4}, {'px': '124.51', 'sz': '468.23', 'n': 4}, {'px': '124.52', 'sz': '10.0', 'n': 2}, {'px': '124.53', 'sz': '2349.29', 'n': 9}, {'px': '124.54', 'sz': '404.27', 'n': 6}, {'px': '124.55', 'sz': '151.31', 'n': 3}, {'px': '124.56', 'sz': '5569.06', 'n': 8}, {'px': '124.57', 'sz': '1537.94', 'n': 6}]]}}"
2025-03-11T09:01:26.086202731,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683685941, 'levels': [[{'px': '124.33', 'sz': '11809.8', 'n': 32}, {'px': '124.32', 'sz': '386.32', 'n': 4}, {'px': '124.31', 'sz': '7796.85', 'n': 13}, {'px': '124.3', 'sz': '3079.3', 'n': 10}, {'px': '124.29', 'sz': '904.75', 'n': 13}, {'px': '124.28', 'sz': '5510.63', 'n': 9}, {'px': '124.27', 'sz': '2290.33', 'n': 4}, {'px': '124.26', 'sz': '733.84', 'n': 5}, {'px': '124.25', 'sz': '6212.86', 'n': 6}, {'px': '124.24', 'sz': '526.1', 'n': 2}, {'px': '124.23', 'sz': '1666.49', 'n': 4}, {'px': '124.22', 'sz': '611.52', 'n': 7}, {'px': '124.21', 'sz': '31.34', 'n': 5}, {'px': '124.2', 'sz': '1535.56', 'n': 19}, {'px': '124.19', 'sz': '574.27', 'n': 4}, {'px': '124.18', 'sz': '39.17', 'n': 2}, {'px': '124.17', 'sz': '1824.89', 'n': 7}, {'px': '124.16', 'sz': '524.31', 'n': 3}, {'px': '124.15', 'sz': '4300.27', 'n': 3}, {'px': '124.14', 'sz': '609.59', 'n': 4}], [{'px': '124.34', 'sz': '0.16', 'n': 1}, {'px': '124.39', 'sz': '56.28', 'n': 1}, {'px': '124.4', 'sz': '565.05', 'n': 1}, {'px': '124.41', 'sz': '37.4', 'n': 4}, {'px': '124.42', 'sz': '1091.46', 'n': 11}, {'px': '124.43', 'sz': '2908.95', 'n': 11}, {'px': '124.44', 'sz': '425.69', 'n': 8}, {'px': '124.45', 'sz': '5903.18', 'n': 8}, {'px': '124.46', 'sz': '510.31', 'n': 10}, {'px': '124.47', 'sz': '547.97', 'n': 5}, {'px': '124.48', 'sz': '2473.87', 'n': 13}, {'px': '124.49', 'sz': '93.96', 'n': 11}, {'px': '124.5', 'sz': '9632.56', 'n': 6}, {'px': '124.51', 'sz': '471.62', 'n': 5}, {'px': '124.52', 'sz': '10.0', 'n': 2}, {'px': '124.53', 'sz': '2345.9', 'n': 8}, {'px': '124.54', 'sz': '404.27', 'n': 6}, {'px': '124.55', 'sz': '151.31', 'n': 3}, {'px': '124.56', 'sz': '5569.06', 'n': 8}, {'px': '124.57', 'sz': '1547.97', 'n': 7}]]}}"
2025-03-11T09:01:26.630254797,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683686479, 'levels': [[{'px': '124.33', 'sz': '10634.44', 'n': 26}, {'px': '124.32', 'sz': '1506.02', 'n': 9}, {'px': '124.31', 'sz': '7784.29', 'n': 16}, {'px': '124.3', 'sz': '530.7', 'n': 10}, {'px': '124.29', 'sz': '868.31', 'n': 12}, {'px': '124.28', 'sz': '5502.91', 'n': 8}, {'px': '124.27', 'sz': '2290.33', 'n': 4}, {'px': '124.26', 'sz': '733.84', 'n': 5}, {'px': '124.25', 'sz': '6274.78', 'n': 7}, {'px': '124.24', 'sz': '501.99', 'n': 1}, {'px': '124.23', 'sz': '1666.49', 'n': 4}, {'px': '124.22', 'sz': '312.14', 'n': 6}, {'px': '124.21', 'sz': '31.34', 'n': 5}, {'px': '124.2', 'sz': '1535.56', 'n': 19}, {'px': '124.19', 'sz': '574.27', 'n': 4}, {'px': '124.18', 'sz': '39.17', 'n': 2}, {'px': '124.17', 'sz': '1824.89', 'n': 7}, {'px': '124.16', 'sz': '524.31', 'n': 3}, {'px': '124.15', 'sz': '4300.27', 'n': 3}, {'px': '124.14', 'sz': '609.59', 'n': 4}], [{'px': '124.34', 'sz': '157.97', 'n': 2}, {'px': '124.39', 'sz': '578.28', 'n': 2}, {'px': '124.4', 'sz': '4.01', 'n': 1}, {'px': '124.41', 'sz': '115.41', 'n': 5}, {'px': '124.42', 'sz': '993.97', 'n': 11}, {'px': '124.43', 'sz': '2693.74', 'n': 8}, {'px': '124.44', 'sz': '407.64', 'n': 5}, {'px': '124.45', 'sz': '5687.49', 'n': 7}, {'px': '124.46', 'sz': '726.0', 'n': 11}, {'px': '124.47', 'sz': '547.97', 'n': 5}, {'px': '124.48', 'sz': '2465.84', 'n': 12}, {'px': '124.49', 'sz': '103.96', 'n': 13}, {'px': '124.5', 'sz': '9656.67', 'n': 7}, {'px': '124.51', 'sz': '771.0', 'n': 6}, {'px': '124.52', 'sz': '10.0', 'n': 2}, {'px': '124.53', 'sz': '2345.9', 'n': 8}, {'px': '124.54', 'sz': '404.27', 'n': 6}, {'px': '124.55', 'sz': '163.64', 'n': 3}, {'px': '124.56', 'sz': '11784.26', 'n': 9}, {'px': '124.57', 'sz': '1501.5', 'n': 5}]]}}"
2025-03-11T09:01:27.167331122,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683687022, 'levels': [[{'px': '124.34', 'sz': '24.18', 'n': 2}, {'px': '124.33', 'sz': '12410.66', 'n': 42}, {'px': '124.32', 'sz': '1379.72', 'n': 8}, {'px': '124.31', 'sz': '7211.69', 'n': 11}, {'px': '124.3', 'sz': '139.88', 'n': 8}, {'px': '124.29', 'sz': '1829.5', 'n': 13}, {'px': '124.28', 'sz': '1577.01', 'n': 6}, {'px': '124.27', 'sz': '2613.53', 'n': 6}, {'px': '124.26', 'sz': '1080.21', 'n': 6}, {'px': '124.25', 'sz': '1975.94', 'n': 3}, {'px': '124.24', 'sz': '506.99', 'n': 2}, {'px': '124.23', 'sz': '714.46', 'n': 3}, {'px': '124.22', 'sz': '167.44', 'n': 4}, {'px': '124.21', 'sz': '31.34', 'n': 5}, {'px': '124.2', 'sz': '1895.56', 'n': 19}, {'px': '124.19', 'sz': '325.1', 'n': 2}, {'px': '124.18', 'sz': '8.17', 'n': 1}, {'px': '124.17', 'sz': '1469.42', 'n': 6}, {'px': '124.16', 'sz': '524.31', 'n': 3}, {'px': '124.15', 'sz': '93.34', 'n': 3}], [{'px': '124.42', 'sz': '602.63', 'n': 5}, {'px': '124.43', 'sz': '70.73', 'n': 3}, {'px': '124.45', 'sz': '251.37', 'n': 6}, {'px': '124.46', 'sz': '973.72', 'n': 5}, {'px': '124.47', 'sz': '33.18', 'n': 2}, {'px': '124.48', 'sz': '1734.66', 'n': 9}, {'px': '124.49', 'sz': '975.25', 'n': 12}, {'px': '124.5', 'sz': '153.58', 'n': 3}, {'px': '124.51', 'sz': '468.23', 'n': 4}, {'px': '124.52', 'sz': '266.18', 'n': 4}, {'px': '124.53', 'sz': '1959.04', 'n': 6}, {'px': '124.54', 'sz': '211.28', 'n': 6}, {'px': '124.55', 'sz': '426.58', 'n': 3}, {'px': '124.56', 'sz': '1066.07', 'n': 9}, {'px': '124.57', 'sz': '1501.5', 'n': 5}, {'px': '124.58', 'sz': '1988.61', 'n': 8}, {'px': '124.59', 'sz': '101.11', 'n': 9}, {'px': '124.6', 'sz': '178.29', 'n': 5}, {'px': '124.61', 'sz': '10.0', 'n': 2}, {'px': '124.62', 'sz': '4984.66', 'n': 3}]]}}"
2025-03-11T09:01:28.061212443,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683687625, 'levels': [[{'px': '124.38', 'sz': '118.42', 'n': 2}, {'px': '124.37', 'sz': '428.93', 'n': 2}, {'px': '124.36', 'sz': '226.57', 'n': 4}, {'px': '124.35', 'sz': '124.12', 'n': 5}, {'px': '124.34', 'sz': '563.3', 'n': 7}, {'px': '124.33', 'sz': '11921.8', 'n': 26}, {'px': '124.32', 'sz': '1251.61', 'n': 6}, {'px': '124.31', 'sz': '7249.34', 'n': 7}, {'px': '124.3', 'sz': '233.62', 'n': 14}, {'px': '124.29', 'sz': '1846.85', 'n': 12}, {'px': '124.28', 'sz': '1055.16', 'n': 4}, {'px': '124.27', 'sz': '5290.95', 'n': 7}, {'px': '124.26', 'sz': '1111.71', 'n': 7}, {'px': '124.25', 'sz': '733.95', 'n': 2}, {'px': '124.24', 'sz': '506.99', 'n': 2}, {'px': '124.23', 'sz': '782.58', 'n': 5}, {'px': '124.22', 'sz': '332.23', 'n': 3}, {'px': '124.21', 'sz': '248.37', 'n': 6}, {'px': '124.2', 'sz': '1895.56', 'n': 19}, {'px': '124.19', 'sz': '4466.24', 'n': 2}], [{'px': '124.39', 'sz': '613.6', 'n': 4}, {'px': '124.4', 'sz': '40.0', 'n': 2}, {'px': '124.41', 'sz': '992.36', 'n': 7}, {'px': '124.42', 'sz': '1366.58', 'n': 10}, {'px': '124.43', 'sz': '217.22', 'n': 9}, {'px': '124.44', 'sz': '637.5', 'n': 5}, {'px': '124.45', 'sz': '2147.15', 'n': 9}, {'px': '124.46', 'sz': '201.9', 'n': 3}, {'px': '124.47', 'sz': '520.9', 'n': 3}, {'px': '124.48', 'sz': '1741.39', 'n': 10}, {'px': '124.49', 'sz': '2887.38', 'n': 15}, {'px': '124.5', 'sz': '153.58', 'n': 3}, {'px': '124.51', 'sz': '797.71', 'n': 6}, {'px': '124.52', 'sz': '4352.53', 'n': 5}, {'px': '124.53', 'sz': '2113.2', 'n': 6}, {'px': '124.54', 'sz': '51.47', 'n': 5}, {'px': '124.55', 'sz': '449.56', 'n': 3}, {'px': '124.56', 'sz': '7921.68', 'n': 12}, {'px': '124.57', 'sz': '1501.5', 'n': 5}, {'px': '124.58', 'sz': '8498.19', 'n': 9}]]}}"
2025-03-11T09:01:28.438170288,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683688290, 'levels': [[{'px': '124.36', 'sz': '242.4', 'n': 3}, {'px': '124.35', 'sz': '100.0', 'n': 3}, {'px': '124.34', 'sz': '169.73', 'n': 5}, {'px': '124.33', 'sz': '9415.4', 'n': 15}, {'px': '124.32', 'sz': '395.88', 'n': 2}, {'px': '124.31', 'sz': '850.76', 'n': 8}, {'px': '124.3', 'sz': '1368.16', 'n': 16}, {'px': '124.29', 'sz': '1609.56', 'n': 12}, {'px': '124.28', 'sz': '644.0', 'n': 2}, {'px': '124.27', 'sz': '7513.5', 'n': 7}, {'px': '124.26', 'sz': '1272.68', 'n': 8}, {'px': '124.25', 'sz': '733.95', 'n': 2}, {'px': '124.24', 'sz': '506.99', 'n': 2}, {'px': '124.23', 'sz': '714.46', 'n': 3}, {'px': '124.22', 'sz': '342.23', 'n': 5}, {'px': '124.21', 'sz': '488.16', 'n': 9}, {'px': '124.2', 'sz': '1895.56', 'n': 19}, {'px': '124.19', 'sz': '4466.24', 'n': 2}, {'px': '124.18', 'sz': '8.17', 'n': 1}, {'px': '124.17', 'sz': '1469.42', 'n': 6}], [{'px': '124.38', 'sz': '20.0', 'n': 1}, {'px': '124.39', 'sz': '1679.8', 'n': 11}, {'px': '124.4', 'sz': '659.24', 'n': 9}, {'px': '124.41', 'sz': '973.68', 'n': 5}, {'px': '124.42', 'sz': '1579.96', 'n': 12}, {'px': '124.43', 'sz': '64.45', 'n': 6}, {'px': '124.44', 'sz': '952.86', 'n': 6}, {'px': '124.45', 'sz': '2037.08', 'n': 7}, {'px': '124.46', 'sz': '704.94', 'n': 6}, {'px': '124.47', 'sz': '774.72', 'n': 4}, {'px': '124.48', 'sz': '2014.04', 'n': 11}, {'px': '124.49', 'sz': '2667.8', 'n': 14}, {'px': '124.5', 'sz': '134.06', 'n': 3}, {'px': '124.51', 'sz': '797.71', 'n': 6}, {'px': '124.52', 'sz': '10.4', 'n': 3}, {'px': '124.53', 'sz': '2360.13', 'n': 7}, {'px': '124.54', 'sz': '51.47', 'n': 5}, {'px': '124.55', 'sz': '307.55', 'n': 2}, {'px': '124.56', 'sz': '7931.68', 'n': 14}, {'px': '124.57', 'sz': '2304.45', 'n': 6}]]}}"
2025-03-11T09:01:28.963742609,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683688831, 'levels': [[{'px': '124.36', 'sz': '242.4', 'n': 3}, {'px': '124.35', 'sz': '119.34', 'n': 4}, {'px': '124.34', 'sz': '1398.83', 'n': 5}, {'px': '124.33', 'sz': '9403.4', 'n': 14}, {'px': '124.32', 'sz': '395.88', 'n': 2}, {'px': '124.31', 'sz': '911.1', 'n': 10}, {'px': '124.3', 'sz': '1353.28', 'n': 14}, {'px': '124.29', 'sz': '1886.33', 'n': 13}, {'px': '124.28', 'sz': '787.11', 'n': 3}, {'px': '124.27', 'sz': '7873.21', 'n': 9}, {'px': '124.26', 'sz': '1325.46', 'n': 10}, {'px': '124.25', 'sz': '733.95', 'n': 2}, {'px': '124.24', 'sz': '4722.13', 'n': 3}, {'px': '124.23', 'sz': '714.46', 'n': 3}, {'px': '124.22', 'sz': '342.23', 'n': 5}, {'px': '124.21', 'sz': '488.16', 'n': 9}, {'px': '124.2', 'sz': '1895.56', 'n': 19}, {'px': '124.19', 'sz': '4497.63', 'n': 3}, {'px': '124.18', 'sz': '8.17', 'n': 1}, {'px': '124.17', 'sz': '1469.42', 'n': 6}], [{'px': '124.37', 'sz': '1408.51', 'n': 8}, {'px': '124.38', 'sz': '180.41', 'n': 4}, {'px': '124.39', 'sz': '1311.73', 'n': 9}, {'px': '124.4', 'sz': '328.03', 'n': 8}, {'px': '124.41', 'sz': '582.38', 'n': 2}, {'px': '124.42', 'sz': '1350.08', 'n': 10}, {'px': '124.43', 'sz': '45.11', 'n': 5}, {'px': '124.44', 'sz': '912.68', 'n': 5}, {'px': '124.45', 'sz': '2165.12', 'n': 10}, {'px': '124.46', 'sz': '1002.17', 'n': 9}, {'px': '124.47', 'sz': '783.72', 'n': 5}, {'px': '124.48', 'sz': '2010.54', 'n': 11}, {'px': '124.49', 'sz': '4737.49', 'n': 15}, {'px': '124.5', 'sz': '279.12', 'n': 4}, {'px': '124.51', 'sz': '701.21', 'n': 5}, {'px': '124.52', 'sz': '8.39', 'n': 2}, {'px': '124.53', 'sz': '2360.13', 'n': 7}, {'px': '124.54', 'sz': '87.91', 'n': 6}, {'px': '124.55', 'sz': '13.17', 'n': 2}, {'px': '124.56', 'sz': '7931.68', 'n': 14}]]}}"
2025-03-11T09:01:29.479468254,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683689367, 'levels': [[{'px': '124.36', 'sz': '662.49', 'n': 6}, {'px': '124.35', 'sz': '171.47', 'n': 4}, {'px': '124.34', 'sz': '1899.45', 'n': 6}, {'px': '124.33', 'sz': '10004.94', 'n': 14}, {'px': '124.32', 'sz': '1187.38', 'n': 1}, {'px': '124.31', 'sz': '854.78', 'n': 9}, {'px': '124.3', 'sz': '1696.1', 'n': 16}, {'px': '124.29', 'sz': '1963.51', 'n': 16}, {'px': '124.28', 'sz': '781.22', 'n': 2}, {'px': '124.27', 'sz': '7679.7', 'n': 7}, {'px': '124.26', 'sz': '1325.46', 'n': 10}, {'px': '124.25', 'sz': '871.27', 'n': 3}, {'px': '124.24', 'sz': '4722.13', 'n': 3}, {'px': '124.23', 'sz': '714.46', 'n': 3}, {'px': '124.22', 'sz': '342.23', 'n': 5}, {'px': '124.21', 'sz': '1212.78', 'n': 11}, {'px': '124.2', 'sz': '1895.56', 'n': 19}, {'px': '124.19', 'sz': '4497.63', 'n': 3}, {'px': '124.18', 'sz': '8.17', 'n': 1}, {'px': '124.17', 'sz': '1469.42', 'n': 6}], [{'px': '124.37', 'sz': '1159.29', 'n': 8}, {'px': '124.38', 'sz': '100.0', 'n': 3}, {'px': '124.39', 'sz': '823.67', 'n': 6}, {'px': '124.4', 'sz': '263.06', 'n': 7}, {'px': '124.41', 'sz': '582.38', 'n': 2}, {'px': '124.42', 'sz': '1348.97', 'n': 10}, {'px': '124.43', 'sz': '3236.19', 'n': 8}, {'px': '124.44', 'sz': '2153.6', 'n': 6}, {'px': '124.45', 'sz': '2756.7', 'n': 9}, {'px': '124.46', 'sz': '2215.75', 'n': 11}, {'px': '124.47', 'sz': '293.77', 'n': 5}, {'px': '124.48', 'sz': '2034.65', 'n': 12}, {'px': '124.49', 'sz': '4605.48', 'n': 14}, {'px': '124.5', 'sz': '282.51', 'n': 5}, {'px': '124.51', 'sz': '701.21', 'n': 5}, {'px': '124.52', 'sz': '5.0', 'n': 1}, {'px': '124.53', 'sz': '2360.13', 'n': 7}, {'px': '124.54', 'sz': '63.8', 'n': 5}, {'px': '124.55', 'sz': '726.84', 'n': 3}, {'px': '124.56', 'sz': '7931.68', 'n': 14}]]}}"
2025-03-11T09:01:30.041421115,1,"{'channel': 'l2Book', 'data': {'coin': 'SOL', 'time': 1741683689908, 'levels': [[{'px': '124.36', 'sz': '645.47', 'n': 7}, {'px': '124.35', 'sz': '171.47', 'n': 4}, {'px': '124.34', 'sz': '2429.57', 'n': 9}, {'px': '124.33', 'sz': '10061.24', 'n': 15}, {'px': '124.32', 'sz': '1191.72', 'n': 3}, {'px': '124.31', 'sz': '830.67', 'n': 8}, {'px': '124.3', 'sz': '1776.56', 'n': 17}, {'px': '124.29', 'sz': '1684.29', 'n': 15}, {'px': '124.28', 'sz': '538.43', 'n': 2}, {'px': '124.27', 'sz': '7364.03', 'n': 5}, {'px': '124.26', 'sz': '1164.49', 'n': 9}, {'px': '124.25', 'sz': '871.27', 'n': 3}, {'px': '124.24', 'sz': '506.99', 'n': 2}, {'px': '124.23', 'sz': '714.46', 'n': 3}, {'px': '124.22', 'sz': '342.23', 'n': 5}, {'px': '124.21', 'sz': '1239.78', 'n': 14}, {'px': '124.2', 'sz': '1895.56', 'n': 19}, {'px': '124.19', 'sz': '4497.63', 'n': 3}, {'px': '124.18', 'sz': '8.17', 'n': 1}, {'px': '124.17', 'sz': '1469.42', 'n': 6}], [{'px': '124.37', 'sz': '264.05', 'n': 3}, {'px': '124.38', 'sz': '644.92', 'n': 3}, {'px': '124.39', 'sz': '823.67', 'n': 6}, {'px': '124.4', 'sz': '176.17', 'n': 6}, {'px': '124.41', 'sz': '733.59', 'n': 5}, {'px': '124.42', 'sz': '1076.98', 'n': 9}, {'px': '124.43', 'sz': '3396.95', 'n': 9}, {'px': '124.44', 'sz': '2369.29', 'n': 7}, {'px': '124.45', 'sz': '2696.39', 'n': 8}, {'px': '124.46', 'sz': '2215.75', 'n': 11}, {'px': '124.47', 'sz': '299.9', 'n': 6}, {'px': '124.48', 'sz': '2034.65', 'n': 12}, {'px': '124.49', 'sz': '4605.48', 'n': 14}, {'px': '124.5', 'sz': '442.32', 'n': 6}, {'px': '124.51', 'sz': '701.21', 'n': 5}, {'px': '124.52', 'sz': '5.0', 'n': 1}, {'px': '124.53', 'sz': '2200.32', 'n': 6}, {'px': '124.54', 'sz': '72.8', 'n': 6}, {'px': '124.55', 'sz': '726.84', 'n': 3}, {'px': '124.56', 'sz': '7921.64', 'n': 13}]]}}"
